2020CS10390,0,0,0
2020CS10390,0,0,0
2020CS10390,0,0,0
2020CS10390,0,0,0
2020CS10390,0,0,0
2020CS10390,0,0,0
2020CS10390,1,1,1
2020CS10390,1,1,1
2020CS10390,1,1,1
